sigungu_cd,bjdong_cd,sido,sigungu,gu,dong,full_nm,categories
47190,12400,경상북도,구미시,,시미동,경상북도 구미시 시미동,반도체_디스플레이
47190,11900,경상북도,구미시,,신동,경상북도 구미시 신동,반도체_디스플레이
47190,11100,경상북도,구미시,,신평동,경상북도 구미시 신평동,반도체_디스플레이
47190,12600,경상북도,구미시,,양호동,경상북도 구미시 양호동,반도체_디스플레이
47190,11800,경상북도,구미시,,오태동,경상북도 구미시 오태동,반도체_디스플레이
47230,25000,경상북도,영천시,,금호읍,경상북도 영천시 금호읍,일반제조
47230,31000,경상북도,영천시,,청통면,경상북도 영천시 청통면,일반제조
47230,32000,경상북도,영천시,,신녕면,경상북도 영천시 신녕면,일반제조
47230,33000,경상북도,영천시,,화산면,경상북도 영천시 화산면,일반제조
47230,34000,경상북도,영천시,,화북면,경상북도 영천시 화북면,일반제조
47230,35000,경상북도,영천시,,화남면,경상북도 영천시 화남면,일반제조
47230,36000,경상북도,영천시,,자양면,경상북도 영천시 자양면,일반제조
47230,37000,경상북도,영천시,,임고면,경상북도 영천시 임고면,일반제조
47230,38000,경상북도,영천시,,고경면,경상북도 영천시 고경면,일반제조
47230,39000,경상북도,영천시,,북안면,경상북도 영천시 북안면,일반제조
47230,40000,경상북도,영천시,,대창면,경상북도 영천시 대창면,일반제조
47230,38040,경상북도,영천시,,고경면 가수리,경상북도 영천시 고경면 가수리,일반제조
47230,38030,경상북도,영천시,,고경면 도암리,경상북도 영천시 고경면 도암리,일반제조
47230,10800,경상북도,영천시,,과전동,경상북도 영천시 과전동,일반제조
47230,11900,경상북도,영천시,,괴연동,경상북도 영천시 괴연동,일반제조
47230,10700,경상북도,영천시,,교촌동,경상북도 영천시 교촌동,일반제조
47230,11200,경상북도,영천시,,금노동,경상북도 영천시 금노동,일반제조
47230,25030,경상북도,영천시,,금호읍 관정리,경상북도 영천시 금호읍 관정리,일반제조
47230,25040,경상북도,영천시,,금호읍 삼호리,경상북도 영천시 금호읍 삼호리,일반제조
47230,12100,경상북도,영천시,,녹전동,경상북도 영천시 녹전동,일반제조
47230,12000,경상북도,영천시,,대전동,경상북도 영천시 대전동,일반제조
47230,40030,경상북도,영천시,,대창면 구지리,경상북도 영천시 대창면 구지리,일반제조
47230,12600,경상북도,영천시,,도남동,경상북도 영천시 도남동,일반제조
47230,11100,경상북도,영천시,,도동,경상북도 영천시 도동,일반제조
47230,12200,경상북도,영천시,,도림동,경상북도 영천시 도림동,일반제조
47230,10200,경상북도,영천시,,망정동,경상북도 영천시 망정동,일반제조
47290,25000,경상북도,경산시,,하양읍,경상북도 경산시 하양읍,일반제조
47290,25300,경상북도,경산시,,진량읍,경상북도 경산시 진량읍,일반제조|제약_바이오
47290,25600,경상북도,경산시,,압량읍,경상북도 경산시 압량읍,일반제조
47290,31000,경상북도,경산시,,와촌면,경상북도 경산시 와촌면,일반제조
47290,33000,경상북도,경산시,,자인면,경상북도 경산시 자인면,일반제조
47290,34000,경상북도,경산시,,용성면,경상북도 경산시 용성면,일반제조
47290,35000,경상북도,경산시,,남산면,경상북도 경산시 남산면,일반제조
47290,37000,경상북도,경산시,,남천면,경상북도 경산시 남천면,일반제조
47290,12800,경상북도,경산시,,갑제동,경상북도 경산시 갑제동,일반제조
47290,11600,경상북도,경산시,,계양동,경상북도 경산시 계양동,일반제조
47290,11900,경상북도,경산시,,남방동,경상북도 경산시 남방동,일반제조
47290,35030,경상북도,경산시,,남산면 우검리,경상북도 경산시 남산면 우검리,일반제조
47290,37030,경상북도,경산시,,남천면 흥산리,경상북도 경산시 남천면 흥산리,일반제조
47290,12000,경상북도,경산시,,내동,경상북도 경산시 내동,일반제조
47290,11500,경상북도,경산시,,대동,경상북도 경산시 대동,일반제조
47290,11300,경상북도,경산시,,대정동,경상북도 경산시 대정동,일반제조
47290,11200,경상북도,경산시,,대평동,경상북도 경산시 대평동,일반제조
47290,10600,경상북도,경산시,,백천동,경상북도 경산시 백천동,일반제조
47290,12600,경상북도,경산시,,사동,경상북도 경산시 사동,일반제조
47290,10800,경상북도,경산시,,사정동,경상북도 경산시 사정동,일반제조
47290,10100,경상북도,경산시,,삼남동,경상북도 경산시 삼남동,일반제조
47290,10200,경상북도,경산시,,삼북동,경상북도 경산시 삼북동,일반제조
47290,12700,경상북도,경산시,,삼풍동,경상북도 경산시 삼풍동,일반제조
48121,25000,경상남도,창원시,의창구,동읍,경상남도 창원시 의창구 동읍,일반제조
48121,31000,경상남도,창원시,의창구,북면,경상남도 창원시 의창구 북면,일반제조
48121,32000,경상남도,창원시,의창구,대산면,경상남도 창원시 의창구 대산면,일반제조
48121,12200,경상남도,창원시,의창구,내리동,경상남도 창원시 의창구 내리동,일반제조
48121,11200,경상남도,창원시,의창구,덕정동,경상남도 창원시 의창구 덕정동,일반제조
48121,10500,경상남도,창원시,의창구,도계동,경상남도 창원시 의창구 도계동,일반제조
48121,25030,경상남도,창원시,의창구,동읍 무성리,경상남도 창원시 의창구 동읍 무성리,일반제조
48121,25040,경상남도,창원시,의창구,동읍 봉강리,경상남도 창원시 의창구 동읍 봉강리,일반제조
48121,10600,경상남도,창원시,의창구,동정동,경상남도 창원시 의창구 동정동,일반제조
48121,11800,경상남도,창원시,의창구,명곡동,경상남도 창원시 의창구 명곡동,일반제조
48121,12400,경상남도,창원시,의창구,명서동,경상남도 창원시 의창구 명서동,일반제조
48121,11900,경상남도,창원시,의창구,반계동,경상남도 창원시 의창구 반계동,일반제조
48121,12700,경상남도,창원시,의창구,봉곡동,경상남도 창원시 의창구 봉곡동,일반제조
48121,11600,경상남도,창원시,의창구,봉림동,경상남도 창원시 의창구 봉림동,일반제조
48121,10100,경상남도,창원시,의창구,북동,경상남도 창원시 의창구 북동,일반제조
48121,31030,경상남도,창원시,의창구,북면 무동리,경상남도 창원시 의창구 북면 무동리,일반제조
48121,12500,경상남도,창원시,의창구,사림동,경상남도 창원시 의창구 사림동,일반제조
48121,12000,경상남도,창원시,의창구,사화동,경상남도 창원시 의창구 사화동,일반제조
48123,13100,경상남도,창원시,성산구,가음동,경상남도 창원시 성산구 가음동,일반제조
48123,10300,경상남도,창원시,성산구,가음정동,경상남도 창원시 성산구 가음정동,일반제조
48123,12100,경상남도,창원시,성산구,귀곡동,경상남도 창원시 성산구 귀곡동,일반제조
48123,12000,경상남도,창원시,성산구,귀산동,경상남도 창원시 성산구 귀산동,일반제조
48123,12200,경상남도,창원시,성산구,귀현동,경상남도 창원시 성산구 귀현동,일반제조
48123,10600,경상남도,창원시,성산구,남산동,경상남도 창원시 성산구 남산동,일반제조
48123,13300,경상남도,창원시,성산구,남양동,경상남도 창원시 성산구 남양동,일반제조
48123,11200,경상남도,창원시,성산구,남지동,경상남도 창원시 성산구 남지동,일반제조
48123,11100,경상남도,창원시,성산구,내동,경상남도 창원시 성산구 내동,일반제조
48123,10500,경상남도,창원시,성산구,대방동,경상남도 창원시 성산구 대방동,일반제조
48123,13700,경상남도,창원시,성산구,대원동,경상남도 창원시 성산구 대원동,일반제조
48123,14000,경상남도,창원시,성산구,덕정동,경상남도 창원시 성산구 덕정동,일반제조
48123,13800,경상남도,창원시,성산구,두대동,경상남도 창원시 성산구 두대동,일반제조
48123,12600,경상남도,창원시,성산구,반림동,경상남도 창원시 성산구 반림동,일반제조
48123,11900,경상남도,창원시,성산구,반송동,경상남도 창원시 성산구 반송동,일반제조
48125,31000,경상남도,창원시,마산합포구,구산면,경상남도 창원시 마산합포구 구산면,일반제조
48125,32000,경상남도,창원시,마산합포구,진동면,경상남도 창원시 마산합포구 진동면,일반제조
48125,33000,경상남도,창원시,마산합포구,진북면,경상남도 창원시 마산합포구 진북면,일반제조
48125,34000,경상남도,창원시,마산합포구,진전면,경상남도 창원시 마산합포구 진전면,일반제조
48125,10100,경상남도,창원시,마산합포구,가포동,경상남도 창원시 마산합포구 가포동,일반제조
48125,10200,경상남도,창원시,마산합포구,교방동,경상남도 창원시 마산합포구 교방동,일반제조
48125,10300,경상남도,창원시,마산합포구,교원동,경상남도 창원시 마산합포구 교원동,일반제조
48125,31030,경상남도,창원시,마산합포구,구산면 난포리,경상남도 창원시 마산합포구 구산면 난포리,일반제조
48125,10400,경상남도,창원시,마산합포구,남성동,경상남도 창원시 마산합포구 남성동,일반제조
48125,10500,경상남도,창원시,마산합포구,대내동,경상남도 창원시 마산합포구 대내동,일반제조
48125,10600,경상남도,창원시,마산합포구,대성동1가,경상남도 창원시 마산합포구 대성동1가,일반제조
48125,10700,경상남도,창원시,마산합포구,대성동2가,경상남도 창원시 마산합포구 대성동2가,일반제조
48125,10800,경상남도,창원시,마산합포구,대외동,경상남도 창원시 마산합포구 대외동,일반제조
48125,10900,경상남도,창원시,마산합포구,대창동,경상남도 창원시 마산합포구 대창동,일반제조
48125,11000,경상남도,창원시,마산합포구,덕동동,경상남도 창원시 마산합포구 덕동동,일반제조
48125,11100,경상남도,창원시,마산합포구,동성동,경상남도 창원시 마산합포구 동성동,일반제조
48125,11200,경상남도,창원시,마산합포구,두월동1가,경상남도 창원시 마산합포구 두월동1가,일반제조
48125,11300,경상남도,창원시,마산합포구,두월동2가,경상남도 창원시 마산합포구 두월동2가,일반제조
48125,11400,경상남도,창원시,마산합포구,두월동3가,경상남도 창원시 마산합포구 두월동3가,일반제조
48127,25000,경상남도,창원시,마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,일반제조
48127,10100,경상남도,창원시,마산회원구,구암동,경상남도 창원시 마산회원구 구암동,일반제조
48127,25030,경상남도,창원시,마산회원구,내서읍 감천리,경상남도 창원시 마산회원구 내서읍 감천리,일반제조
48127,10200,경상남도,창원시,마산회원구,두척동,경상남도 창원시 마산회원구 두척동,일반제조
48127,10300,경상남도,창원시,마산회원구,봉암동,경상남도 창원시 마산회원구 봉암동,일반제조
48127,10400,경상남도,창원시,마산회원구,석전동,경상남도 창원시 마산회원구 석전동,일반제조
48127,10500,경상남도,창원시,마산회원구,양덕동,경상남도 창원시 마산회원구 양덕동,일반제조
48127,10600,경상남도,창원시,마산회원구,합성동,경상남도 창원시 마산회원구 합성동,일반제조
48127,10700,경상남도,창원시,마산회원구,회성동,경상남도 창원시 마산회원구 회성동,일반제조
48127,10800,경상남도,창원시,마산회원구,회원동,경상남도 창원시 마산회원구 회원동,일반제조
48129,16500,경상남도,창원시,진해구,가주동,경상남도 창원시 진해구 가주동,일반제조
48129,13900,경상남도,창원시,진해구,경화동,경상남도 창원시 진해구 경화동,일반제조
48129,12400,경상남도,창원시,진해구,광화동,경상남도 창원시 진해구 광화동,일반제조
48129,12900,경상남도,창원시,진해구,근화동,경상남도 창원시 진해구 근화동,일반제조
48129,15000,경상남도,창원시,진해구,남문동,경상남도 창원시 진해구 남문동,일반제조
48129,11300,경상남도,창원시,진해구,남빈동,경상남도 창원시 진해구 남빈동,일반제조
48129,15700,경상남도,창원시,진해구,남양동,경상남도 창원시 진해구 남양동,일반제조
48129,11200,경상남도,창원시,진해구,대영동,경상남도 창원시 진해구 대영동,일반제조
48129,16000,경상남도,창원시,진해구,대장동,경상남도 창원시 진해구 대장동,일반제조
48129,11700,경상남도,창원시,진해구,대죽동,경상남도 창원시 진해구 대죽동,일반제조
48129,12300,경상남도,창원시,진해구,대천동,경상남도 창원시 진해구 대천동,일반제조
48129,13300,경상남도,창원시,진해구,대흥동,경상남도 창원시 진해구 대흥동,일반제조
48129,14300,경상남도,창원시,진해구,덕산동,경상남도 창원시 진해구 덕산동,일반제조
48129,10300,경상남도,창원시,진해구,도만동,경상남도 창원시 진해구 도만동,일반제조
48129,10200,경상남도,창원시,진해구,도천동,경상남도 창원시 진해구 도천동,일반제조
48250,25000,경상남도,김해시,,진영읍,경상남도 김해시 진영읍,일반제조
48250,32000,경상남도,김해시,,주촌면,경상남도 김해시 주촌면,일반제조
48250,33000,경상남도,김해시,,진례면,경상남도 김해시 진례면,일반제조
48250,34000,경상남도,김해시,,한림면,경상남도 김해시 한림면,일반제조
48250,35000,경상남도,김해시,,생림면,경상남도 김해시 생림면,일반제조
48250,36000,경상남도,김해시,,상동면,경상남도 김해시 상동면,일반제조
48250,37000,경상남도,김해시,,대동면,경상남도 김해시 대동면,일반제조
48250,11600,경상남도,김해시,,강동,경상남도 김해시 강동,일반제조
48250,13000,경상남도,김해시,,관동동,경상남도 김해시 관동동,일반제조
48250,10600,경상남도,김해시,,구산동,경상남도 김해시 구산동,일반제조
48250,12400,경상남도,김해시,,내덕동,경상남도 김해시 내덕동,일반제조
48250,10800,경상남도,김해시,,내동,경상남도 김해시 내동,일반제조
48250,37030,경상남도,김해시,,대동면 조눌리,경상남도 김해시 대동면 조눌리,일반제조
48250,10500,경상남도,김해시,,대성동,경상남도 김해시 대성동,일반제조
48250,12900,경상남도,김해시,,대청동,경상남도 김해시 대청동,일반제조
48250,10100,경상남도,김해시,,동상동,경상남도 김해시 동상동,일반제조
48250,11200,경상남도,김해시,,명법동,경상남도 김해시 명법동,일반제조
48250,12600,경상남도,김해시,,무계동,경상남도 김해시 무계동,일반제조
48250,10400,경상남도,김해시,,봉황동,경상남도 김해시 봉황동,일반제조
48250,12500,경상남도,김해시,,부곡동,경상남도 김해시 부곡동,일반제조
48250,10300,경상남도,김해시,,부원동,경상남도 김해시 부원동,일반제조
48250,12200,경상남도,김해시,,불암동,경상남도 김해시 불암동,일반제조
48270,25000,경상남도,밀양시,,삼랑진읍,경상남도 밀양시 삼랑진읍,일반제조
48270,25300,경상남도,밀양시,,하남읍,경상남도 밀양시 하남읍,일반제조
48270,31000,경상남도,밀양시,,부북면,경상남도 밀양시 부북면,일반제조
48270,32000,경상남도,밀양시,,상동면,경상남도 밀양시 상동면,일반제조
48270,33000,경상남도,밀양시,,산외면,경상남도 밀양시 산외면,일반제조
48270,34000,경상남도,밀양시,,산내면,경상남도 밀양시 산내면,일반제조
48270,35000,경상남도,밀양시,,단장면,경상남도 밀양시 단장면,일반제조
48270,36000,경상남도,밀양시,,상남면,경상남도 밀양시 상남면,일반제조
48270,37000,경상남도,밀양시,,초동면,경상남도 밀양시 초동면,일반제조
48270,38000,경상남도,밀양시,,무안면,경상남도 밀양시 무안면,일반제조
48270,39000,경상남도,밀양시,,청도면,경상남도 밀양시 청도면,일반제조
48270,10800,경상남도,밀양시,,가곡동,경상남도 밀양시 가곡동,일반제조
48270,10300,경상남도,밀양시,,교동,경상남도 밀양시 교동,일반제조
48270,10500,경상남도,밀양시,,남포동,경상남도 밀양시 남포동,일반제조
48270,10200,경상남도,밀양시,,내이동,경상남도 밀양시 내이동,일반제조
48270,10100,경상남도,밀양시,,내일동,경상남도 밀양시 내일동,일반제조
48270,35030,경상남도,밀양시,,단장면 범도리,경상남도 밀양시 단장면 범도리,일반제조
48270,38040,경상남도,밀양시,,무안면 고라리,경상남도 밀양시 무안면 고라리,일반제조
48270,38030,경상남도,밀양시,,무안면 운정리,경상남도 밀양시 무안면 운정리,일반제조
48270,31030,경상남도,밀양시,,부북면 대항리,경상남도 밀양시 부북면 대항리,일반제조
48270,25030,경상남도,밀양시,,삼랑진읍 임천리,경상남도 밀양시 삼랑진읍 임천리,일반제조
48270,10400,경상남도,밀양시,,삼문동,경상남도 밀양시 삼문동,일반제조
48270,10600,경상남도,밀양시,,용평동,경상남도 밀양시 용평동,일반제조
48270,37030,경상남도,밀양시,,초동면 신월리,경상남도 밀양시 초동면 신월리,일반제조
48270,10700,경상남도,밀양시,,활성동,경상남도 밀양시 활성동,일반제조
48310,31000,경상남도,거제시,,일운면,경상남도 거제시 일운면,일반제조
48310,32000,경상남도,거제시,,동부면,경상남도 거제시 동부면,일반제조
48310,33000,경상남도,거제시,,남부면,경상남도 거제시 남부면,일반제조
48310,34000,경상남도,거제시,,거제면,경상남도 거제시 거제면,일반제조
48310,35000,경상남도,거제시,,둔덕면,경상남도 거제시 둔덕면,일반제조
48310,36000,경상남도,거제시,,사등면,경상남도 거제시 사등면,일반제조
48310,37000,경상남도,거제시,,연초면,경상남도 거제시 연초면,일반제조
48310,38000,경상남도,거제시,,하청면,경상남도 거제시 하청면,일반제조
48310,39000,경상남도,거제시,,장목면,경상남도 거제시 장목면,일반제조
48310,34030,경상남도,거제시,,거제면 오수리,경상남도 거제시 거제면 오수리,일반제조
48310,10900,경상남도,거제시,,고현동,경상남도 거제시 고현동,일반제조
48310,10100,경상남도,거제시,,능포동,경상남도 거제시 능포동,일반제조
48310,10700,경상남도,거제시,,덕포동,경상남도 거제시 덕포동,일반제조
48310,10300,경상남도,거제시,,두모동,경상남도 거제시 두모동,일반제조
48310,11100,경상남도,거제시,,문동동,경상남도 거제시 문동동,일반제조
48310,11200,경상남도,거제시,,삼거동,경상남도 거제시 삼거동,일반제조
48310,11000,경상남도,거제시,,상동동,경상남도 거제시 상동동,일반제조
48310,11400,경상남도,거제시,,수월동,경상남도 거제시 수월동,일반제조
48310,10400,경상남도,거제시,,아양동,경상남도 거제시 아양동,일반제조
48310,10500,경상남도,거제시,,아주동,경상남도 거제시 아주동,일반제조
48310,11300,경상남도,거제시,,양정동,경상남도 거제시 양정동,일반제조
48310,37030,경상남도,거제시,,연초면 송정리,경상남도 거제시 연초면 송정리,일반제조
48310,10600,경상남도,거제시,,옥포동,경상남도 거제시 옥포동,일반제조
48310,39030,경상남도,거제시,,장목면 시방리,경상남도 거제시 장목면 시방리,일반제조
48330,25300,경상남도,양산시,,물금읍,경상남도 양산시 물금읍,일반제조
48330,31000,경상남도,양산시,,동면,경상남도 양산시 동면,일반제조
48330,32000,경상남도,양산시,,원동면,경상남도 양산시 원동면,일반제조
48330,33000,경상남도,양산시,,상북면,경상남도 양산시 상북면,일반제조
48330,34000,경상남도,양산시,,하북면,경상남도 양산시 하북면,일반제조
48330,11000,경상남도,양산시,,교동,경상남도 양산시 교동,일반제조
48330,10200,경상남도,양산시,,남부동,경상남도 양산시 남부동,일반제조
48330,10100,경상남도,양산시,,다방동,경상남도 양산시 다방동,일반제조
48330,12000,경상남도,양산시,,덕계동,경상남도 양산시 덕계동,일반제조
48330,12100,경상남도,양산시,,매곡동,경상남도 양산시 매곡동,일반제조
48330,10500,경상남도,양산시,,명곡동,경상남도 양산시 명곡동,일반제조
48330,11500,경상남도,양산시,,명동,경상남도 양산시 명동,일반제조
48330,10400,경상남도,양산시,,북부동,경상남도 양산시 북부동,일반제조
48330,10700,경상남도,양산시,,북정동,경상남도 양산시 북정동,일반제조
48330,10800,경상남도,양산시,,산막동,경상남도 양산시 산막동,일반제조
48330,11400,경상남도,양산시,,삼호동,경상남도 양산시 삼호동,일반제조
48330,11700,경상남도,양산시,,소주동,경상남도 양산시 소주동,일반제조
48330,10600,경상남도,양산시,,신기동,경상남도 양산시 신기동,일반제조
48330,11200,경상남도,양산시,,어곡동,경상남도 양산시 어곡동,일반제조
48330,11300,경상남도,양산시,,용당동,경상남도 양산시 용당동,일반제조
48730,25000,경상남도,함안군,,가야읍,경상남도 함안군 가야읍,일반제조
48730,25300,경상남도,함안군,,칠원읍,경상남도 함안군 칠원읍,일반제조
48730,31000,경상남도,함안군,,함안면,경상남도 함안군 함안면,일반제조
48730,32000,경상남도,함안군,,군북면,경상남도 함안군 군북면,일반제조
48730,33000,경상남도,함안군,,법수면,경상남도 함안군 법수면,일반제조
48730,34000,경상남도,함안군,,대산면,경상남도 함안군 대산면,일반제조
48730,35000,경상남도,함안군,,칠서면,경상남도 함안군 칠서면,일반제조
48730,36000,경상남도,함안군,,칠북면,경상남도 함안군 칠북면,일반제조
48730,38000,경상남도,함안군,,산인면,경상남도 함안군 산인면,일반제조
48730,39000,경상남도,함안군,,여항면,경상남도 함안군 여항면,일반제조
48730,25030,경상남도,함안군,,가야읍 묘사리,경상남도 함안군 가야읍 묘사리,일반제조
48730,32030,경상남도,함안군,,군북면 장지리,경상남도 함안군 군북면 장지리,일반제조
48730,35030,경상남도,함안군,,칠서면 청계리,경상남도 함안군 칠서면 청계리,일반제조
48730,25330,경상남도,함안군,,칠원읍 운곡리,경상남도 함안군 칠원읍 운곡리,일반제조
51110,25000,강원특별자치도,춘천시,,신북읍,강원특별자치도 춘천시 신북읍,제약_바이오
51110,31000,강원특별자치도,춘천시,,동면,강원특별자치도 춘천시 동면,제약_바이오
51110,32000,강원특별자치도,춘천시,,동산면,강원특별자치도 춘천시 동산면,제약_바이오
51110,33000,강원특별자치도,춘천시,,신동면,강원특별자치도 춘천시 신동면,제약_바이오
51110,34000,강원특별자치도,춘천시,,남면,강원특별자치도 춘천시 남면,제약_바이오
51110,35000,강원특별자치도,춘천시,,서면,강원특별자치도 춘천시 서면,제약_바이오
51110,36000,강원특별자치도,춘천시,,사북면,강원특별자치도 춘천시 사북면,제약_바이오
51110,38000,강원특별자치도,춘천시,,북산면,강원특별자치도 춘천시 북산면,제약_바이오
51110,39000,강원특별자치도,춘천시,,동내면,강원특별자치도 춘천시 동내면,제약_바이오
51110,40000,강원특별자치도,춘천시,,남산면,강원특별자치도 춘천시 남산면,제약_바이오
51110,12200,강원특별자치도,춘천시,,교동,강원특별자치도 춘천시 교동,제약_바이오
51110,11700,강원특별자치도,춘천시,,근화동,강원특별자치도 춘천시 근화동,제약_바이오
51110,10300,강원특별자치도,춘천시,,낙원동,강원특별자치도 춘천시 낙원동,제약_바이오
51110,40030,강원특별자치도,춘천시,,남산면 방하리,강원특별자치도 춘천시 남산면 방하리,제약_바이오
51110,31030,강원특별자치도,춘천시,,동면 상걸리,강원특별자치도 춘천시 동면 상걸리,제약_바이오
51110,10100,강원특별자치도,춘천시,,봉의동,강원특별자치도 춘천시 봉의동,제약_바이오
51110,38030,강원특별자치도,춘천시,,북산면 추전리,강원특별자치도 춘천시 북산면 추전리,제약_바이오
51110,11900,강원특별자치도,춘천시,,사농동,강원특별자치도 춘천시 사농동,제약_바이오
51110,36030,강원특별자치도,춘천시,,사북면 인람리,강원특별자치도 춘천시 사북면 인람리,제약_바이오
51110,12500,강원특별자치도,춘천시,,삼천동,강원특별자치도 춘천시 삼천동,제약_바이오
51110,35030,강원특별자치도,춘천시,,서면 안보리,강원특별자치도 춘천시 서면 안보리,제약_바이오
51110,12400,강원특별자치도,춘천시,,석사동,강원특별자치도 춘천시 석사동,제약_바이오
51110,11300,강원특별자치도,춘천시,,소양로1가,강원특별자치도 춘천시 소양로1가,제약_바이오
51110,11400,강원특별자치도,춘천시,,소양로2가,강원특별자치도 춘천시 소양로2가,제약_바이오
51110,11500,강원특별자치도,춘천시,,소양로3가,강원특별자치도 춘천시 소양로3가,제약_바이오
51130,25000,강원특별자치도,원주시,,문막읍,강원특별자치도 원주시 문막읍,제약_바이오
51130,31000,강원특별자치도,원주시,,소초면,강원특별자치도 원주시 소초면,제약_바이오
51130,32000,강원특별자치도,원주시,,호저면,강원특별자치도 원주시 호저면,제약_바이오
51130,33000,강원특별자치도,원주시,,지정면,강원특별자치도 원주시 지정면,제약_바이오
51130,35000,강원특별자치도,원주시,,부론면,강원특별자치도 원주시 부론면,제약_바이오
51130,36000,강원특별자치도,원주시,,귀래면,강원특별자치도 원주시 귀래면,제약_바이오
51130,37000,강원특별자치도,원주시,,흥업면,강원특별자치도 원주시 흥업면,제약_바이오
51130,38000,강원특별자치도,원주시,,판부면,강원특별자치도 원주시 판부면,제약_바이오
51130,39000,강원특별자치도,원주시,,신림면,강원특별자치도 원주시 신림면,제약_바이오
51130,11800,강원특별자치도,원주시,,가현동,강원특별자치도 원주시 가현동,제약_바이오
51130,10500,강원특별자치도,원주시,,개운동,강원특별자치도 원주시 개운동,제약_바이오
51130,11600,강원특별자치도,원주시,,관설동,강원특별자치도 원주시 관설동,제약_바이오
51130,11000,강원특별자치도,원주시,,단계동,강원특별자치도 원주시 단계동,제약_바이오
51130,10700,강원특별자치도,원주시,,단구동,강원특별자치도 원주시 단구동,제약_바이오
51130,10600,강원특별자치도,원주시,,명륜동,강원특별자치도 원주시 명륜동,제약_바이오
51130,11500,강원특별자치도,원주시,,무실동,강원특별자치도 원주시 무실동,제약_바이오
51130,25030,강원특별자치도,원주시,,문막읍 대둔리,강원특별자치도 원주시 문막읍 대둔리,제약_바이오
51130,11700,강원특별자치도,원주시,,반곡동,강원특별자치도 원주시 반곡동,제약_바이오
51130,11300,강원특별자치도,원주시,,봉산동,강원특별자치도 원주시 봉산동,제약_바이오
51130,11100,강원특별자치도,원주시,,우산동,강원특별자치도 원주시 우산동,제약_바이오
51130,10300,강원특별자치도,원주시,,원동,강원특별자치도 원주시 원동,제약_바이오
51130,10400,강원특별자치도,원주시,,인동,강원특별자치도 원주시 인동,제약_바이오
51130,10800,강원특별자치도,원주시,,일산동,강원특별자치도 원주시 일산동,제약_바이오
51130,10100,강원특별자치도,원주시,,중앙동,강원특별자치도 원주시 중앙동,제약_바이오
51730,25000,강원특별자치도,횡성군,,횡성읍,강원특별자치도 횡성군 횡성읍,식품
51730,31000,강원특별자치도,횡성군,,우천면,강원특별자치도 횡성군 우천면,식품|제약_바이오
51730,32000,강원특별자치도,횡성군,,안흥면,강원특별자치도 횡성군 안흥면,식품
51730,33000,강원특별자치도,횡성군,,둔내면,강원특별자치도 횡성군 둔내면,식품
51730,34000,강원특별자치도,횡성군,,갑천면,강원특별자치도 횡성군 갑천면,식품
51730,35000,강원특별자치도,횡성군,,청일면,강원특별자치도 횡성군 청일면,식품
51730,36000,강원특별자치도,횡성군,,공근면,강원특별자치도 횡성군 공근면,식품
51730,37000,강원특별자치도,횡성군,,서원면,강원특별자치도 횡성군 서원면,식품
51730,38000,강원특별자치도,횡성군,,강림면,강원특별자치도 횡성군 강림면,식품
51730,34030,강원특별자치도,횡성군,,갑천면 삼거리,강원특별자치도 횡성군 갑천면 삼거리,식품
51730,36030,강원특별자치도,횡성군,,공근면 창봉리,강원특별자치도 횡성군 공근면 창봉리,식품
51730,33030,강원특별자치도,횡성군,,둔내면 마암리,강원특별자치도 횡성군 둔내면 마암리,식품
51730,31030,강원특별자치도,횡성군,,우천면 백달리,강원특별자치도 횡성군 우천면 백달리,식품
51730,25030,강원특별자치도,횡성군,,횡성읍 개전리,강원특별자치도 횡성군 횡성읍 개전리,식품
51730,25040,강원특별자치도,횡성군,,횡성읍 모평리,강원특별자치도 횡성군 횡성읍 모평리,식품
51760,25000,강원특별자치도,평창군,,평창읍,강원특별자치도 평창군 평창읍,식품
51760,31000,강원특별자치도,평창군,,미탄면,강원특별자치도 평창군 미탄면,식품
51760,32000,강원특별자치도,평창군,,방림면,강원특별자치도 평창군 방림면,식품
51760,33000,강원특별자치도,평창군,,대화면,강원특별자치도 평창군 대화면,식품
51760,34000,강원특별자치도,평창군,,봉평면,강원특별자치도 평창군 봉평면,식품
51760,35000,강원특별자치도,평창군,,용평면,강원특별자치도 평창군 용평면,식품
51760,36000,강원특별자치도,평창군,,진부면,강원특별자치도 평창군 진부면,식품
51760,38000,강원특별자치도,평창군,,대관령면,강원특별자치도 평창군 대관령면,식품
51760,36030,강원특별자치도,평창군,,진부면 거문리,강원특별자치도 평창군 진부면 거문리,식품
51760,25050,강원특별자치도,평창군,,평창읍 원당리,강원특별자치도 평창군 평창읍 원당리,식품
51760,25040,강원특별자치도,평창군,,평창읍 입탄리,강원특별자치도 평창군 평창읍 입탄리,식품
51760,25030,강원특별자치도,평창군,,평창읍 지동리,강원특별자치도 평창군 평창읍 지동리,식품
52130,25000,전북특별자치도,군산시,,옥구읍,전북특별자치도 군산시 옥구읍,이차전지
52130,31000,전북특별자치도,군산시,,옥산면,전북특별자치도 군산시 옥산면,이차전지
52130,32000,전북특별자치도,군산시,,회현면,전북특별자치도 군산시 회현면,이차전지
52130,33000,전북특별자치도,군산시,,임피면,전북특별자치도 군산시 임피면,이차전지
52130,34000,전북특별자치도,군산시,,서수면,전북특별자치도 군산시 서수면,이차전지
