sigungu_cd,bjdong_cd,sido,sigungu,gu,dong,full_nm
48220,10800,경상남도,통영시,,동호동,경상남도 통영시 동호동
48220,10900,경상남도,통영시,,정량동,경상남도 통영시 정량동
48220,11000,경상남도,통영시,,북신동,경상남도 통영시 북신동
48220,11100,경상남도,통영시,,무전동,경상남도 통영시 무전동
48220,11200,경상남도,통영시,,평림동,경상남도 통영시 평림동
48220,11300,경상남도,통영시,,인평동,경상남도 통영시 인평동
48220,11400,경상남도,통영시,,당동,경상남도 통영시 당동
48220,11500,경상남도,통영시,,미수동,경상남도 통영시 미수동
48220,11600,경상남도,통영시,,봉평동,경상남도 통영시 봉평동
48220,11700,경상남도,통영시,,도남동,경상남도 통영시 도남동
48220,25000,경상남도,통영시,,산양읍,경상남도 통영시 산양읍
48220,25030,경상남도,통영시,,산양읍 저림리,경상남도 통영시 산양읍 저림리
48220,31000,경상남도,통영시,,용남면,경상남도 통영시 용남면
48220,33000,경상남도,통영시,,도산면,경상남도 통영시 도산면
48220,34000,경상남도,통영시,,광도면,경상남도 통영시 광도면
48220,35000,경상남도,통영시,,욕지면,경상남도 통영시 욕지면
48220,36000,경상남도,통영시,,한산면,경상남도 통영시 한산면
48220,37000,경상남도,통영시,,사량면,경상남도 통영시 사량면
48240,10100,경상남도,사천시,,동동,경상남도 사천시 동동
48240,10200,경상남도,사천시,,서동,경상남도 사천시 서동
48240,10300,경상남도,사천시,,선구동,경상남도 사천시 선구동
48240,10400,경상남도,사천시,,동금동,경상남도 사천시 동금동
48240,10500,경상남도,사천시,,서금동,경상남도 사천시 서금동
48240,10600,경상남도,사천시,,동림동,경상남도 사천시 동림동
48240,10700,경상남도,사천시,,좌룡동,경상남도 사천시 좌룡동
48240,10800,경상남도,사천시,,벌리동,경상남도 사천시 벌리동
48240,10900,경상남도,사천시,,용강동,경상남도 사천시 용강동
48240,11000,경상남도,사천시,,와룡동,경상남도 사천시 와룡동
48240,11100,경상남도,사천시,,봉남동,경상남도 사천시 봉남동
48240,11200,경상남도,사천시,,이금동,경상남도 사천시 이금동
48240,11300,경상남도,사천시,,이홀동,경상남도 사천시 이홀동
48240,11400,경상남도,사천시,,궁지동,경상남도 사천시 궁지동
48240,11500,경상남도,사천시,,사등동,경상남도 사천시 사등동
48240,11600,경상남도,사천시,,향촌동,경상남도 사천시 향촌동
48240,11700,경상남도,사천시,,대방동,경상남도 사천시 대방동
48240,11800,경상남도,사천시,,실안동,경상남도 사천시 실안동
48240,11900,경상남도,사천시,,마도동,경상남도 사천시 마도동
48240,12000,경상남도,사천시,,늑도동,경상남도 사천시 늑도동
48240,12100,경상남도,사천시,,신수동,경상남도 사천시 신수동
48240,12200,경상남도,사천시,,백천동,경상남도 사천시 백천동
48240,12300,경상남도,사천시,,신벽동,경상남도 사천시 신벽동
48240,12400,경상남도,사천시,,노룡동,경상남도 사천시 노룡동
48240,12500,경상남도,사천시,,대포동,경상남도 사천시 대포동
48240,12600,경상남도,사천시,,송포동,경상남도 사천시 송포동
48240,12700,경상남도,사천시,,죽림동,경상남도 사천시 죽림동
48240,25000,경상남도,사천시,,사천읍,경상남도 사천시 사천읍
48240,25030,경상남도,사천시,,사천읍 금곡리,경상남도 사천시 사천읍 금곡리
48240,31000,경상남도,사천시,,정동면,경상남도 사천시 정동면
48240,31030,경상남도,사천시,,정동면 소곡리,경상남도 사천시 정동면 소곡리
48240,32000,경상남도,사천시,,사남면,경상남도 사천시 사남면
48240,32030,경상남도,사천시,,사남면 계양리,경상남도 사천시 사남면 계양리
48240,33000,경상남도,사천시,,용현면,경상남도 사천시 용현면
48240,33030,경상남도,사천시,,용현면 금문리,경상남도 사천시 용현면 금문리
48240,34000,경상남도,사천시,,축동면,경상남도 사천시 축동면
48240,35000,경상남도,사천시,,곤양면,경상남도 사천시 곤양면
48240,35030,경상남도,사천시,,곤양면 검정리,경상남도 사천시 곤양면 검정리
48240,36000,경상남도,사천시,,곤명면,경상남도 사천시 곤명면
48240,36030,경상남도,사천시,,곤명면 작팔리,경상남도 사천시 곤명면 작팔리
48240,37000,경상남도,사천시,,서포면,경상남도 사천시 서포면
48240,37030,경상남도,사천시,,서포면 비토리,경상남도 사천시 서포면 비토리
48250,10100,경상남도,김해시,,동상동,경상남도 김해시 동상동
48250,10200,경상남도,김해시,,서상동,경상남도 김해시 서상동
48250,10300,경상남도,김해시,,부원동,경상남도 김해시 부원동
48250,10400,경상남도,김해시,,봉황동,경상남도 김해시 봉황동
48250,10500,경상남도,김해시,,대성동,경상남도 김해시 대성동
48250,10600,경상남도,김해시,,구산동,경상남도 김해시 구산동
48250,10700,경상남도,김해시,,삼계동,경상남도 김해시 삼계동
48250,10800,경상남도,김해시,,내동,경상남도 김해시 내동
48250,10900,경상남도,김해시,,외동,경상남도 김해시 외동
48250,11000,경상남도,김해시,,흥동,경상남도 김해시 흥동
48250,11100,경상남도,김해시,,풍유동,경상남도 김해시 풍유동
48250,11200,경상남도,김해시,,명법동,경상남도 김해시 명법동
48250,11300,경상남도,김해시,,이동,경상남도 김해시 이동
48250,11400,경상남도,김해시,,화목동,경상남도 김해시 화목동
48250,11500,경상남도,김해시,,전하동,경상남도 김해시 전하동
48250,11600,경상남도,김해시,,강동,경상남도 김해시 강동
48250,11700,경상남도,김해시,,삼정동,경상남도 김해시 삼정동
48250,11800,경상남도,김해시,,어방동,경상남도 김해시 어방동
48250,11900,경상남도,김해시,,삼방동,경상남도 김해시 삼방동
48250,12000,경상남도,김해시,,안동,경상남도 김해시 안동
48250,12100,경상남도,김해시,,지내동,경상남도 김해시 지내동
48250,12200,경상남도,김해시,,불암동,경상남도 김해시 불암동
48250,12300,경상남도,김해시,,유하동,경상남도 김해시 유하동
48250,12400,경상남도,김해시,,내덕동,경상남도 김해시 내덕동
48250,12500,경상남도,김해시,,부곡동,경상남도 김해시 부곡동
48250,12600,경상남도,김해시,,무계동,경상남도 김해시 무계동
48250,12700,경상남도,김해시,,신문동,경상남도 김해시 신문동
48250,12800,경상남도,김해시,,삼문동,경상남도 김해시 삼문동
48250,12900,경상남도,김해시,,대청동,경상남도 김해시 대청동
48250,13000,경상남도,김해시,,관동동,경상남도 김해시 관동동
48250,13100,경상남도,김해시,,율하동,경상남도 김해시 율하동
48250,13200,경상남도,김해시,,장유동,경상남도 김해시 장유동
48250,13300,경상남도,김해시,,응달동,경상남도 김해시 응달동
48250,13400,경상남도,김해시,,수가동,경상남도 김해시 수가동
48250,25000,경상남도,김해시,,진영읍,경상남도 김해시 진영읍
48250,25030,경상남도,김해시,,진영읍 설창리,경상남도 김해시 진영읍 설창리
48250,32000,경상남도,김해시,,주촌면,경상남도 김해시 주촌면
48250,33000,경상남도,김해시,,진례면,경상남도 김해시 진례면
48250,33030,경상남도,김해시,,진례면 고모리,경상남도 김해시 진례면 고모리
48250,34000,경상남도,김해시,,한림면,경상남도 김해시 한림면
48250,34030,경상남도,김해시,,한림면 가동리,경상남도 김해시 한림면 가동리
48250,35000,경상남도,김해시,,생림면,경상남도 김해시 생림면
48250,36000,경상남도,김해시,,상동면,경상남도 김해시 상동면
48250,37000,경상남도,김해시,,대동면,경상남도 김해시 대동면
48250,37030,경상남도,김해시,,대동면 조눌리,경상남도 김해시 대동면 조눌리
48270,10100,경상남도,밀양시,,내일동,경상남도 밀양시 내일동
48270,10200,경상남도,밀양시,,내이동,경상남도 밀양시 내이동
48270,10300,경상남도,밀양시,,교동,경상남도 밀양시 교동
48270,10400,경상남도,밀양시,,삼문동,경상남도 밀양시 삼문동
48270,10500,경상남도,밀양시,,남포동,경상남도 밀양시 남포동
48270,10600,경상남도,밀양시,,용평동,경상남도 밀양시 용평동
48270,10700,경상남도,밀양시,,활성동,경상남도 밀양시 활성동
48270,10800,경상남도,밀양시,,가곡동,경상남도 밀양시 가곡동
48270,25000,경상남도,밀양시,,삼랑진읍,경상남도 밀양시 삼랑진읍
48270,25030,경상남도,밀양시,,삼랑진읍 임천리,경상남도 밀양시 삼랑진읍 임천리
48270,25300,경상남도,밀양시,,하남읍,경상남도 밀양시 하남읍
48270,31000,경상남도,밀양시,,부북면,경상남도 밀양시 부북면
48270,31030,경상남도,밀양시,,부북면 대항리,경상남도 밀양시 부북면 대항리
48270,32000,경상남도,밀양시,,상동면,경상남도 밀양시 상동면
48270,33000,경상남도,밀양시,,산외면,경상남도 밀양시 산외면
48270,34000,경상남도,밀양시,,산내면,경상남도 밀양시 산내면
48270,35000,경상남도,밀양시,,단장면,경상남도 밀양시 단장면
48270,35030,경상남도,밀양시,,단장면 범도리,경상남도 밀양시 단장면 범도리
48270,36000,경상남도,밀양시,,상남면,경상남도 밀양시 상남면
48270,37000,경상남도,밀양시,,초동면,경상남도 밀양시 초동면
48270,37030,경상남도,밀양시,,초동면 신월리,경상남도 밀양시 초동면 신월리
48270,38000,경상남도,밀양시,,무안면,경상남도 밀양시 무안면
48270,38030,경상남도,밀양시,,무안면 운정리,경상남도 밀양시 무안면 운정리
48270,38040,경상남도,밀양시,,무안면 고라리,경상남도 밀양시 무안면 고라리
48270,39000,경상남도,밀양시,,청도면,경상남도 밀양시 청도면
48310,10100,경상남도,거제시,,능포동,경상남도 거제시 능포동
48310,10200,경상남도,거제시,,장승포동,경상남도 거제시 장승포동
48310,10300,경상남도,거제시,,두모동,경상남도 거제시 두모동
48310,10400,경상남도,거제시,,아양동,경상남도 거제시 아양동
48310,10500,경상남도,거제시,,아주동,경상남도 거제시 아주동
48310,10600,경상남도,거제시,,옥포동,경상남도 거제시 옥포동
48310,10700,경상남도,거제시,,덕포동,경상남도 거제시 덕포동
48310,10800,경상남도,거제시,,장평동,경상남도 거제시 장평동
48310,10900,경상남도,거제시,,고현동,경상남도 거제시 고현동
48310,11000,경상남도,거제시,,상동동,경상남도 거제시 상동동
48310,11100,경상남도,거제시,,문동동,경상남도 거제시 문동동
48310,11200,경상남도,거제시,,삼거동,경상남도 거제시 삼거동
48310,11300,경상남도,거제시,,양정동,경상남도 거제시 양정동
48310,11400,경상남도,거제시,,수월동,경상남도 거제시 수월동
48310,31000,경상남도,거제시,,일운면,경상남도 거제시 일운면
48310,32000,경상남도,거제시,,동부면,경상남도 거제시 동부면
48310,33000,경상남도,거제시,,남부면,경상남도 거제시 남부면
48310,34000,경상남도,거제시,,거제면,경상남도 거제시 거제면
48310,34030,경상남도,거제시,,거제면 오수리,경상남도 거제시 거제면 오수리
48310,35000,경상남도,거제시,,둔덕면,경상남도 거제시 둔덕면
48310,36000,경상남도,거제시,,사등면,경상남도 거제시 사등면
48310,37000,경상남도,거제시,,연초면,경상남도 거제시 연초면
48310,37030,경상남도,거제시,,연초면 송정리,경상남도 거제시 연초면 송정리
48310,38000,경상남도,거제시,,하청면,경상남도 거제시 하청면
48310,39000,경상남도,거제시,,장목면,경상남도 거제시 장목면
48310,39030,경상남도,거제시,,장목면 시방리,경상남도 거제시 장목면 시방리
48330,10100,경상남도,양산시,,다방동,경상남도 양산시 다방동
48330,10200,경상남도,양산시,,남부동,경상남도 양산시 남부동
48330,10300,경상남도,양산시,,중부동,경상남도 양산시 중부동
48330,10400,경상남도,양산시,,북부동,경상남도 양산시 북부동
48330,10500,경상남도,양산시,,명곡동,경상남도 양산시 명곡동
48330,10600,경상남도,양산시,,신기동,경상남도 양산시 신기동
48330,10700,경상남도,양산시,,북정동,경상남도 양산시 북정동
48330,10800,경상남도,양산시,,산막동,경상남도 양산시 산막동
48330,10900,경상남도,양산시,,호계동,경상남도 양산시 호계동
48330,11000,경상남도,양산시,,교동,경상남도 양산시 교동
48330,11100,경상남도,양산시,,유산동,경상남도 양산시 유산동
48330,11200,경상남도,양산시,,어곡동,경상남도 양산시 어곡동
48330,11300,경상남도,양산시,,용당동,경상남도 양산시 용당동
48330,11400,경상남도,양산시,,삼호동,경상남도 양산시 삼호동
48330,11500,경상남도,양산시,,명동,경상남도 양산시 명동
48330,11600,경상남도,양산시,,주남동,경상남도 양산시 주남동
48330,11700,경상남도,양산시,,소주동,경상남도 양산시 소주동
48330,11800,경상남도,양산시,,주진동,경상남도 양산시 주진동
48330,11900,경상남도,양산시,,평산동,경상남도 양산시 평산동
48330,12000,경상남도,양산시,,덕계동,경상남도 양산시 덕계동
48330,12100,경상남도,양산시,,매곡동,경상남도 양산시 매곡동
48330,25300,경상남도,양산시,,물금읍,경상남도 양산시 물금읍
48330,31000,경상남도,양산시,,동면,경상남도 양산시 동면
48330,32000,경상남도,양산시,,원동면,경상남도 양산시 원동면
48330,33000,경상남도,양산시,,상북면,경상남도 양산시 상북면
48330,34000,경상남도,양산시,,하북면,경상남도 양산시 하북면
48720,25000,경상남도,의령군,,의령읍,경상남도 의령군 의령읍
48720,25030,경상남도,의령군,,의령읍 하리,경상남도 의령군 의령읍 하리
48720,31000,경상남도,의령군,,가례면,경상남도 의령군 가례면
48720,32000,경상남도,의령군,,칠곡면,경상남도 의령군 칠곡면
48720,33000,경상남도,의령군,,대의면,경상남도 의령군 대의면
48720,34000,경상남도,의령군,,화정면,경상남도 의령군 화정면
48720,35000,경상남도,의령군,,용덕면,경상남도 의령군 용덕면
48720,35030,경상남도,의령군,,용덕면 운곡리,경상남도 의령군 용덕면 운곡리
48720,36000,경상남도,의령군,,정곡면,경상남도 의령군 정곡면
48720,36030,경상남도,의령군,,정곡면 적곡리,경상남도 의령군 정곡면 적곡리
48720,37000,경상남도,의령군,,지정면,경상남도 의령군 지정면
48720,37030,경상남도,의령군,,지정면 마산리,경상남도 의령군 지정면 마산리
48720,38000,경상남도,의령군,,낙서면,경상남도 의령군 낙서면
48720,39000,경상남도,의령군,,부림면,경상남도 의령군 부림면
48720,39030,경상남도,의령군,,부림면 감암리,경상남도 의령군 부림면 감암리
48720,40000,경상남도,의령군,,봉수면,경상남도 의령군 봉수면
48720,41500,경상남도,의령군,,궁류면,경상남도 의령군 궁류면
48720,42000,경상남도,의령군,,유곡면,경상남도 의령군 유곡면
48720,42030,경상남도,의령군,,유곡면 덕천리,경상남도 의령군 유곡면 덕천리
48730,25000,경상남도,함안군,,가야읍,경상남도 함안군 가야읍
48730,25030,경상남도,함안군,,가야읍 묘사리,경상남도 함안군 가야읍 묘사리
48730,25300,경상남도,함안군,,칠원읍,경상남도 함안군 칠원읍
48730,25330,경상남도,함안군,,칠원읍 운곡리,경상남도 함안군 칠원읍 운곡리
48730,31000,경상남도,함안군,,함안면,경상남도 함안군 함안면
48730,32000,경상남도,함안군,,군북면,경상남도 함안군 군북면
48730,32030,경상남도,함안군,,군북면 장지리,경상남도 함안군 군북면 장지리
48730,33000,경상남도,함안군,,법수면,경상남도 함안군 법수면
48730,34000,경상남도,함안군,,대산면,경상남도 함안군 대산면
48730,35000,경상남도,함안군,,칠서면,경상남도 함안군 칠서면
48730,35030,경상남도,함안군,,칠서면 청계리,경상남도 함안군 칠서면 청계리
48730,36000,경상남도,함안군,,칠북면,경상남도 함안군 칠북면
48730,38000,경상남도,함안군,,산인면,경상남도 함안군 산인면
48730,39000,경상남도,함안군,,여항면,경상남도 함안군 여항면
48740,25000,경상남도,창녕군,,창녕읍,경상남도 창녕군 창녕읍
48740,25030,경상남도,창녕군,,창녕읍 퇴천리,경상남도 창녕군 창녕읍 퇴천리
48740,25300,경상남도,창녕군,,남지읍,경상남도 창녕군 남지읍
48740,25330,경상남도,창녕군,,남지읍 시남리,경상남도 창녕군 남지읍 시남리
48740,31000,경상남도,창녕군,,고암면,경상남도 창녕군 고암면
48740,32000,경상남도,창녕군,,성산면,경상남도 창녕군 성산면
48740,33000,경상남도,창녕군,,대합면,경상남도 창녕군 대합면
48740,33030,경상남도,창녕군,,대합면 도개리,경상남도 창녕군 대합면 도개리
48740,34000,경상남도,창녕군,,이방면,경상남도 창녕군 이방면
48740,34030,경상남도,창녕군,,이방면 거남리,경상남도 창녕군 이방면 거남리
48740,35000,경상남도,창녕군,,유어면,경상남도 창녕군 유어면
48740,36000,경상남도,창녕군,,대지면,경상남도 창녕군 대지면
48740,37000,경상남도,창녕군,,계성면,경상남도 창녕군 계성면
48740,38000,경상남도,창녕군,,영산면,경상남도 창녕군 영산면
48740,39000,경상남도,창녕군,,장마면,경상남도 창녕군 장마면
48740,40000,경상남도,창녕군,,도천면,경상남도 창녕군 도천면
48740,41000,경상남도,창녕군,,길곡면,경상남도 창녕군 길곡면
48740,42000,경상남도,창녕군,,부곡면,경상남도 창녕군 부곡면
48740,42030,경상남도,창녕군,,부곡면 수다리,경상남도 창녕군 부곡면 수다리
48820,25000,경상남도,고성군,,고성읍,경상남도 고성군 고성읍
48820,25030,경상남도,고성군,,고성읍 대평리,경상남도 고성군 고성읍 대평리
48820,31000,경상남도,고성군,,삼산면,경상남도 고성군 삼산면
48820,32000,경상남도,고성군,,하일면,경상남도 고성군 하일면
48820,33000,경상남도,고성군,,하이면,경상남도 고성군 하이면
48820,34000,경상남도,고성군,,상리면,경상남도 고성군 상리면
48820,35000,경상남도,고성군,,대가면,경상남도 고성군 대가면
48820,36000,경상남도,고성군,,영현면,경상남도 고성군 영현면
48820,37000,경상남도,고성군,,영오면,경상남도 고성군 영오면
48820,38000,경상남도,고성군,,개천면,경상남도 고성군 개천면
48820,39000,경상남도,고성군,,구만면,경상남도 고성군 구만면
48820,40000,경상남도,고성군,,회화면,경상남도 고성군 회화면
48820,41000,경상남도,고성군,,마암면,경상남도 고성군 마암면
48820,42000,경상남도,고성군,,동해면,경상남도 고성군 동해면
48820,43000,경상남도,고성군,,거류면,경상남도 고성군 거류면
48840,25000,경상남도,남해군,,남해읍,경상남도 남해군 남해읍
48840,25030,경상남도,남해군,,남해읍 입현리,경상남도 남해군 남해읍 입현리
48840,31000,경상남도,남해군,,이동면,경상남도 남해군 이동면
48840,32000,경상남도,남해군,,상주면,경상남도 남해군 상주면
48840,33000,경상남도,남해군,,삼동면,경상남도 남해군 삼동면
48840,34000,경상남도,남해군,,미조면,경상남도 남해군 미조면
48840,35000,경상남도,남해군,,남면,경상남도 남해군 남면
48840,36000,경상남도,남해군,,서면,경상남도 남해군 서면
48840,37000,경상남도,남해군,,고현면,경상남도 남해군 고현면
48840,38000,경상남도,남해군,,설천면,경상남도 남해군 설천면
48840,39000,경상남도,남해군,,창선면,경상남도 남해군 창선면
48840,39030,경상남도,남해군,,창선면 당저리,경상남도 남해군 창선면 당저리
48850,25000,경상남도,하동군,,하동읍,경상남도 하동군 하동읍
48850,31000,경상남도,하동군,,화개면,경상남도 하동군 화개면
48850,32000,경상남도,하동군,,악양면,경상남도 하동군 악양면
48850,32030,경상남도,하동군,,악양면 정동리,경상남도 하동군 악양면 정동리
48850,33000,경상남도,하동군,,적량면,경상남도 하동군 적량면
48850,34000,경상남도,하동군,,횡천면,경상남도 하동군 횡천면
48850,35000,경상남도,하동군,,고전면,경상남도 하동군 고전면
48850,36000,경상남도,하동군,,금남면,경상남도 하동군 금남면
48850,36030,경상남도,하동군,,금남면 계천리,경상남도 하동군 금남면 계천리
48850,37000,경상남도,하동군,,진교면,경상남도 하동군 진교면
48850,37030,경상남도,하동군,,진교면 술상리,경상남도 하동군 진교면 술상리
48850,38000,경상남도,하동군,,양보면,경상남도 하동군 양보면
48850,39000,경상남도,하동군,,북천면,경상남도 하동군 북천면
48850,40000,경상남도,하동군,,청암면,경상남도 하동군 청암면
48850,41000,경상남도,하동군,,옥종면,경상남도 하동군 옥종면
48850,41030,경상남도,하동군,,옥종면 북방리,경상남도 하동군 옥종면 북방리
48850,42000,경상남도,하동군,,금성면,경상남도 하동군 금성면
48860,25000,경상남도,산청군,,산청읍,경상남도 산청군 산청읍
48860,25030,경상남도,산청군,,산청읍 정곡리,경상남도 산청군 산청읍 정곡리
48860,31000,경상남도,산청군,,차황면,경상남도 산청군 차황면
48860,31030,경상남도,산청군,,차황면 철수리,경상남도 산청군 차황면 철수리
48860,32000,경상남도,산청군,,오부면,경상남도 산청군 오부면
48860,33000,경상남도,산청군,,생초면,경상남도 산청군 생초면
48860,33030,경상남도,산청군,,생초면 하촌리,경상남도 산청군 생초면 하촌리
48860,34000,경상남도,산청군,,금서면,경상남도 산청군 금서면
48860,34030,경상남도,산청군,,금서면 자혜리,경상남도 산청군 금서면 자혜리
48860,35000,경상남도,산청군,,삼장면,경상남도 산청군 삼장면
48860,36000,경상남도,산청군,,시천면,경상남도 산청군 시천면
48860,36030,경상남도,산청군,,시천면 신천리,경상남도 산청군 시천면 신천리
48860,37000,경상남도,산청군,,단성면,경상남도 산청군 단성면
48860,37030,경상남도,산청군,,단성면 묵곡리,경상남도 산청군 단성면 묵곡리
48860,38000,경상남도,산청군,,신안면,경상남도 산청군 신안면
48860,38030,경상남도,산청군,,신안면 외송리,경상남도 산청군 신안면 외송리
48860,39000,경상남도,산청군,,생비량면,경상남도 산청군 생비량면
48860,40000,경상남도,산청군,,신등면,경상남도 산청군 신등면
48870,25000,경상남도,함양군,,함양읍,경상남도 함양군 함양읍
48870,25030,경상남도,함양군,,함양읍 난평리,경상남도 함양군 함양읍 난평리
48870,31000,경상남도,함양군,,마천면,경상남도 함양군 마천면
48870,32000,경상남도,함양군,,휴천면,경상남도 함양군 휴천면
48870,32030,경상남도,함양군,,휴천면 송전리,경상남도 함양군 휴천면 송전리
48870,33000,경상남도,함양군,,유림면,경상남도 함양군 유림면
48870,34000,경상남도,함양군,,수동면,경상남도 함양군 수동면
48870,35000,경상남도,함양군,,지곡면,경상남도 함양군 지곡면
48870,35030,경상남도,함양군,,지곡면 보산리,경상남도 함양군 지곡면 보산리
48870,36000,경상남도,함양군,,안의면,경상남도 함양군 안의면
48870,36030,경상남도,함양군,,안의면 대대리,경상남도 함양군 안의면 대대리
48870,37000,경상남도,함양군,,서하면,경상남도 함양군 서하면
48870,38000,경상남도,함양군,,서상면,경상남도 함양군 서상면
48870,39000,경상남도,함양군,,백전면,경상남도 함양군 백전면
48870,40000,경상남도,함양군,,병곡면,경상남도 함양군 병곡면
48880,25000,경상남도,거창군,,거창읍,경상남도 거창군 거창읍
48880,25030,경상남도,거창군,,거창읍 서변리,경상남도 거창군 거창읍 서변리
48880,31000,경상남도,거창군,,주상면,경상남도 거창군 주상면
48880,32000,경상남도,거창군,,웅양면,경상남도 거창군 웅양면
48880,33000,경상남도,거창군,,고제면,경상남도 거창군 고제면
48880,34000,경상남도,거창군,,북상면,경상남도 거창군 북상면
48880,35000,경상남도,거창군,,위천면,경상남도 거창군 위천면
48880,36000,경상남도,거창군,,마리면,경상남도 거창군 마리면
48880,37000,경상남도,거창군,,남상면,경상남도 거창군 남상면
48880,37030,경상남도,거창군,,남상면 진목리,경상남도 거창군 남상면 진목리
48880,38000,경상남도,거창군,,남하면,경상남도 거창군 남하면
48880,39000,경상남도,거창군,,신원면,경상남도 거창군 신원면
48880,40000,경상남도,거창군,,가조면,경상남도 거창군 가조면
48880,40030,경상남도,거창군,,가조면 동례리,경상남도 거창군 가조면 동례리
48880,41000,경상남도,거창군,,가북면,경상남도 거창군 가북면
48890,25000,경상남도,합천군,,합천읍,경상남도 합천군 합천읍
48890,31000,경상남도,합천군,,봉산면,경상남도 합천군 봉산면
48890,31030,경상남도,합천군,,봉산면 양지리,경상남도 합천군 봉산면 양지리
48890,32000,경상남도,합천군,,묘산면,경상남도 합천군 묘산면
48890,32030,경상남도,합천군,,묘산면 화양리,경상남도 합천군 묘산면 화양리
48890,33000,경상남도,합천군,,가야면,경상남도 합천군 가야면
48890,33030,경상남도,합천군,,가야면 사촌리,경상남도 합천군 가야면 사촌리
48890,34000,경상남도,합천군,,야로면,경상남도 합천군 야로면
48890,34030,경상남도,합천군,,야로면 야로리,경상남도 합천군 야로면 야로리
48890,35000,경상남도,합천군,,율곡면,경상남도 합천군 율곡면
48890,35030,경상남도,합천군,,율곡면 문림리,경상남도 합천군 율곡면 문림리
48890,36000,경상남도,합천군,,초계면,경상남도 합천군 초계면
48890,36030,경상남도,합천군,,초계면 유하리,경상남도 합천군 초계면 유하리
48890,37000,경상남도,합천군,,쌍책면,경상남도 합천군 쌍책면
48890,37030,경상남도,합천군,,쌍책면 오서리,경상남도 합천군 쌍책면 오서리
48890,38000,경상남도,합천군,,덕곡면,경상남도 합천군 덕곡면
48890,39000,경상남도,합천군,,청덕면,경상남도 합천군 청덕면
48890,39030,경상남도,합천군,,청덕면 소례리,경상남도 합천군 청덕면 소례리
48890,40000,경상남도,합천군,,적중면,경상남도 합천군 적중면
48890,40030,경상남도,합천군,,적중면 두방리,경상남도 합천군 적중면 두방리
48890,41000,경상남도,합천군,,대양면,경상남도 합천군 대양면
48890,41030,경상남도,합천군,,대양면 백암리,경상남도 합천군 대양면 백암리
48890,42000,경상남도,합천군,,쌍백면,경상남도 합천군 쌍백면
48890,42030,경상남도,합천군,,쌍백면 백역리,경상남도 합천군 쌍백면 백역리
48890,43000,경상남도,합천군,,삼가면,경상남도 합천군 삼가면
48890,43030,경상남도,합천군,,삼가면 하판리,경상남도 합천군 삼가면 하판리
48890,44000,경상남도,합천군,,가회면,경상남도 합천군 가회면
48890,45000,경상남도,합천군,,대병면,경상남도 합천군 대병면
48890,46000,경상남도,합천군,,용주면,경상남도 합천군 용주면
48890,46030,경상남도,합천군,,용주면 월평리,경상남도 합천군 용주면 월평리
50110,10100,제주특별자치도,제주시,,일도일동,제주특별자치도 제주시 일도일동
50110,10200,제주특별자치도,제주시,,일도이동,제주특별자치도 제주시 일도이동
50110,10300,제주특별자치도,제주시,,이도일동,제주특별자치도 제주시 이도일동
50110,10400,제주특별자치도,제주시,,이도이동,제주특별자치도 제주시 이도이동
50110,10500,제주특별자치도,제주시,,삼도일동,제주특별자치도 제주시 삼도일동
50110,10600,제주특별자치도,제주시,,삼도이동,제주특별자치도 제주시 삼도이동
50110,10700,제주특별자치도,제주시,,건입동,제주특별자치도 제주시 건입동
50110,10800,제주특별자치도,제주시,,용담일동,제주특별자치도 제주시 용담일동
50110,10900,제주특별자치도,제주시,,용담이동,제주특별자치도 제주시 용담이동
50110,11000,제주특별자치도,제주시,,용담삼동,제주특별자치도 제주시 용담삼동
50110,11100,제주특별자치도,제주시,,화북일동,제주특별자치도 제주시 화북일동
50110,11200,제주특별자치도,제주시,,화북이동,제주특별자치도 제주시 화북이동
50110,11300,제주특별자치도,제주시,,삼양일동,제주특별자치도 제주시 삼양일동
50110,11400,제주특별자치도,제주시,,삼양이동,제주특별자치도 제주시 삼양이동
50110,11500,제주특별자치도,제주시,,삼양삼동,제주특별자치도 제주시 삼양삼동
50110,11600,제주특별자치도,제주시,,봉개동,제주특별자치도 제주시 봉개동
50110,11700,제주특별자치도,제주시,,아라일동,제주특별자치도 제주시 아라일동
50110,11800,제주특별자치도,제주시,,아라이동,제주특별자치도 제주시 아라이동
50110,11900,제주특별자치도,제주시,,오라일동,제주특별자치도 제주시 오라일동
50110,12000,제주특별자치도,제주시,,오라이동,제주특별자치도 제주시 오라이동
50110,12100,제주특별자치도,제주시,,오라삼동,제주특별자치도 제주시 오라삼동
50110,12200,제주특별자치도,제주시,,노형동,제주특별자치도 제주시 노형동
50110,12300,제주특별자치도,제주시,,외도일동,제주특별자치도 제주시 외도일동
50110,12400,제주특별자치도,제주시,,외도이동,제주특별자치도 제주시 외도이동
50110,12500,제주특별자치도,제주시,,이호일동,제주특별자치도 제주시 이호일동
50110,12600,제주특별자치도,제주시,,이호이동,제주특별자치도 제주시 이호이동
50110,12700,제주특별자치도,제주시,,도두일동,제주특별자치도 제주시 도두일동
50110,12800,제주특별자치도,제주시,,도두이동,제주특별자치도 제주시 도두이동
50110,12900,제주특별자치도,제주시,,도남동,제주특별자치도 제주시 도남동
50110,13000,제주특별자치도,제주시,,도련일동,제주특별자치도 제주시 도련일동
50110,13100,제주특별자치도,제주시,,도련이동,제주특별자치도 제주시 도련이동
